,acq_week,N_week_cohort,initial_order,initial_order_per_cust,initial_spend,initial_aov,orders,orders_per_cust,spend,aov,year,holidays,weekofyear,linear,linear_1,merchant_index,merchant,category,subcategory
1888,2019-06-16,867,867,1.0,39659.45,45.7433102652826,978,1.1280276816609,43461.42,44.4390797546012,0.75,0,24,0.795454545454546,0.632747933884298,100,giant_landover,Grocers,Supermarkets
1889,2019-06-23,971,971,1.0,50190.69,51.6896910401648,1118,1.1513903192585,58055.94,51.9283899821109,0.75,0,25,0.801136363636364,0.641819473140496,100,giant_landover,Grocers,Supermarkets
1890,2019-06-30,1089,1089,1.0,77415.52,71.0886317722682,1271,1.16712580348944,86179.75,67.8046813532651,0.75,0,26,0.806818181818182,0.650955578512397,100,giant_landover,Grocers,Supermarkets
1891,2019-07-07,993,993,1.0,53690.59,54.0690735146022,1165,1.17321248741188,64491.63,55.3576223175966,0.75,0,27,0.8125,0.66015625,100,giant_landover,Grocers,Supermarkets
1892,2019-07-14,939,939,1.0,49412.28,52.6222364217253,1101,1.17252396166134,58666.12,53.2843960036331,0.75,0,28,0.818181818181818,0.669421487603306,100,giant_landover,Grocers,Supermarkets
1893,2019-07-21,875,875,1.0,52798.49,60.3411314285714,1021,1.16685714285714,57816.57,56.6273947110676,0.75,0,29,0.823863636363636,0.678751291322314,100,giant_landover,Grocers,Supermarkets
1894,2019-07-28,845,845,1.0,53427.64,63.227976331361,993,1.17514792899408,61428.41,61.861440080564,0.75,0,30,0.829545454545455,0.688145661157025,100,giant_landover,Grocers,Supermarkets
1895,2019-08-04,838,838,1.0,56749.13,67.7197255369929,958,1.14319809069212,63323.53,66.0997181628393,0.75,0,31,0.835227272727273,0.697604597107438,100,giant_landover,Grocers,Supermarkets
1896,2019-08-11,838,838,1.0,61361.12,73.2232935560859,949,1.13245823389021,67728.36,71.3681348788198,0.75,0,32,0.840909090909091,0.707128099173554,100,giant_landover,Grocers,Supermarkets
1897,2019-08-18,770,770,1.0,39145.32,50.8380779220779,889,1.15454545454545,48541.78,54.6026771653543,0.75,0,33,0.846590909090909,0.716716167355372,100,giant_landover,Grocers,Supermarkets
1898,2019-08-25,809,809,1.0,40074.67,49.5360568603214,919,1.13597033374536,46459.1,50.5539717083787,0.75,0,34,0.852272727272727,0.726368801652893,100,giant_landover,Grocers,Supermarkets
1899,2019-09-01,723,723,1.0,52380.22,72.4484370677732,833,1.1521438450899,59368.23,71.2703841536615,0.75,0,35,0.857954545454546,0.736086002066116,100,giant_landover,Grocers,Supermarkets
1900,2019-09-08,662,662,1.0,33597.05,50.75083081571,751,1.13444108761329,39044.6,51.9901464713715,0.75,0,36,0.863636363636364,0.745867768595041,100,giant_landover,Grocers,Supermarkets
1901,2019-09-15,604,604,1.0,27649.74,45.7777152317881,672,1.11258278145695,29787.75,44.3270089285714,0.75,0,37,0.869318181818182,0.75571410123967,100,giant_landover,Grocers,Supermarkets
1902,2019-09-22,540,540,1.0,22635.91,41.9183518518519,593,1.09814814814815,24014.46,40.4965598650927,0.75,0,38,0.875,0.765625,100,giant_landover,Grocers,Supermarkets
1903,2019-09-29,569,569,1.0,34024.93,59.7977680140598,631,1.10896309314587,36874.15,58.4376386687797,0.75,0,39,0.880681818181818,0.775600464876033,100,giant_landover,Grocers,Supermarkets
1904,2019-10-06,569,569,1.0,27915.67,49.0609314586995,627,1.10193321616872,35171.43,56.0947846889952,0.75,0,40,0.886363636363636,0.785640495867769,100,giant_landover,Grocers,Supermarkets
1905,2019-10-13,666,666,1.0,41967.65,63.0144894894895,717,1.07657657657658,43549.44,60.738410041841,0.75,0,41,0.892045454545455,0.795745092975207,100,giant_landover,Grocers,Supermarkets
1906,2019-10-20,528,528,1.0,23857.27,45.1842234848485,571,1.08143939393939,25506.36,44.6696322241681,0.75,0,42,0.897727272727273,0.805914256198347,100,giant_landover,Grocers,Supermarkets
1907,2019-10-27,502,502,1.0,25033.43,49.867390438247,547,1.08964143426295,26013.77,47.5571663619744,0.75,0,43,0.903409090909091,0.81614798553719,100,giant_landover,Grocers,Supermarkets
1908,2019-11-03,533,533,1.0,29061.83,54.525009380863,583,1.093808630394,30959.63,53.1039965694683,0.75,0,44,0.909090909090909,0.826446280991736,100,giant_landover,Grocers,Supermarkets
1909,2019-11-10,553,553,1.0,33624.95,60.8046112115732,605,1.09403254972875,35314.11,58.3704297520661,0.75,0,45,0.914772727272727,0.836809142561983,100,giant_landover,Grocers,Supermarkets
1910,2019-11-17,487,487,1.0,29108.21,59.7704517453799,540,1.1088295687885,30791.1,57.0205555555556,0.75,0,46,0.920454545454546,0.847236570247934,100,giant_landover,Grocers,Supermarkets
1911,2019-11-24,900,900,1.0,44747.17,49.7190777777778,1014,1.12666666666667,51288.98,50.5808481262327,0.75,0,47,0.926136363636364,0.857728564049587,100,giant_landover,Grocers,Supermarkets
1912,2019-12-01,489,489,1.0,27203.15,55.630163599182,562,1.14928425357873,30464.45,54.207206405694,0.75,0,48,0.931818181818182,0.868285123966942,100,giant_landover,Grocers,Supermarkets
1913,2019-12-08,451,451,1.0,25368.88,56.250288248337,478,1.05986696230599,25939.54,54.266820083682,0.75,0,49,0.9375,0.87890625,100,giant_landover,Grocers,Supermarkets
1914,2019-12-15,500,500,1.0,27276.4,54.5528,538,1.076,37300.78,69.3323048327138,0.75,0,50,0.943181818181818,0.889591942148761,100,giant_landover,Grocers,Supermarkets
1915,2019-12-22,820,820,1.0,40289.94,49.1340731707317,910,1.10975609756098,43236.56,47.5127032967033,0.75,0,51,0.948863636363636,0.900342200413223,100,giant_landover,Grocers,Supermarkets
1916,2019-12-29,678,678,1.0,30836.42,45.4814454277286,749,1.1047197640118,35858.96,47.8757810413885,0.75,0,52,0.954545454545455,0.911157024793389,100,giant_landover,Grocers,Supermarkets
1917,2020-01-05,411,411,1.0,16587.84,40.3597080291971,479,1.1654501216545,21566.32,45.0236325678497,1.0,0,1,0.960227272727273,0.922036415289256,100,giant_landover,Grocers,Supermarkets
1918,2020-01-12,471,471,1.0,21403.02,45.4416560509554,537,1.14012738853503,23189.8,43.1839851024209,1.0,0,2,0.965909090909091,0.932980371900826,100,giant_landover,Grocers,Supermarkets
1919,2020-01-19,471,471,1.0,35105.71,74.5344161358811,524,1.11252653927813,37135.32,70.8689312977099,1.0,0,3,0.971590909090909,0.943988894628099,100,giant_landover,Grocers,Supermarkets
1920,2020-01-26,426,426,1.0,22592.41,53.0338262910798,468,1.09859154929577,26417.02,56.4466239316239,1.0,0,4,0.977272727272727,0.955061983471074,100,giant_landover,Grocers,Supermarkets
1921,2020-02-02,409,409,1.0,25390.59,62.0796821515893,461,1.12713936430318,26625.8,57.7566160520607,1.0,0,5,0.982954545454546,0.966199638429752,100,giant_landover,Grocers,Supermarkets
1922,2020-02-09,438,438,1.0,22961.39,52.4232648401827,485,1.10730593607306,27585.93,56.878206185567,1.0,0,6,0.988636363636364,0.977401859504132,100,giant_landover,Grocers,Supermarkets
1923,2020-02-16,434,434,1.0,19742.17,45.4888709677419,484,1.11520737327189,24061.1,49.7130165289256,1.0,0,7,0.994318181818182,0.988668646694215,100,giant_landover,Grocers,Supermarkets
1924,2020-02-23,410,410,1.0,27056.89,65.9924146341464,438,1.06829268292683,30911.73,70.5747260273973,1.0,0,8,1.0,1.0,100,giant_landover,Grocers,Supermarkets
3592,2016-10-09,3127,3127,1.0,91204.51,29.1667764630636,3298,1.05468500159898,95826.94,29.0560764099454,0.0,0,40,0.0,0.0,101,costco_gas,General Merchandise,Gas Stations
3593,2016-10-16,2868,2868,1.0,82824.12,28.8787029288703,3007,1.04846582984658,86572.7,28.7903890921184,0.0,0,41,0.0056818181818181,3.22830578512397e-05,101,costco_gas,General Merchandise,Gas Stations
3594,2016-10-23,2973,2973,1.0,84946.7,28.5727211570804,3126,1.05146316851665,88954.76,28.4564171465131,0.0,0,42,0.0113636363636364,0.0001291322314049,101,costco_gas,General Merchandise,Gas Stations
3595,2016-10-30,2929,2929,1.0,83637.44,28.554947080915,3081,1.05189484465688,87691.3,28.4619604024667,0.0,0,43,0.0170454545454545,0.0002905475206611,101,costco_gas,General Merchandise,Gas Stations
3596,2016-11-06,3151,3151,1.0,90005.9,28.5642335766423,3288,1.04347826086957,93588.29,28.4635918491484,0.0,0,44,0.0227272727272727,0.0005165289256198,101,costco_gas,General Merchandise,Gas Stations
3597,2016-11-13,3111,3111,1.0,86661.03,27.8563259402122,3273,1.05207328833173,91071.12,27.8249679193401,0.0,0,45,0.0284090909090909,0.0008070764462809,101,costco_gas,General Merchandise,Gas Stations
3598,2016-11-20,3220,3220,1.0,87650.49,27.220649068323,3376,1.04844720496894,91573.61,27.124884478673,0.0,0,46,0.0340909090909091,0.0011621900826446,101,costco_gas,General Merchandise,Gas Stations
3599,2016-11-27,3214,3214,1.0,88905.54,27.6619601742377,3385,1.05320472930927,93450.13,27.6071285081241,0.0,0,47,0.0397727272727273,0.0015818698347107,101,costco_gas,General Merchandise,Gas Stations
3600,2016-12-04,3023,3023,1.0,86066.39,28.4705226596097,3178,1.05127356930202,90145.37,28.3654405286344,0.0,0,48,0.0454545454545455,0.0020661157024793,101,costco_gas,General Merchandise,Gas Stations
3601,2016-12-11,3014,3014,1.0,86609.64,28.7357796947578,3162,1.04910418049104,90403.17,28.5905028462998,0.0,0,49,0.0511363636363636,0.0026149276859504,101,costco_gas,General Merchandise,Gas Stations
3602,2016-12-18,3256,3256,1.0,94824.19,29.1229084766585,3411,1.04760442260442,98855.66,28.981430665494,0.0,0,50,0.0568181818181818,0.0032283057851239,101,costco_gas,General Merchandise,Gas Stations
3603,2016-12-25,2886,2886,1.0,85200.9,29.5221413721414,3032,1.05058905058905,88785.69,29.282879287599,0.0,1,51,0.0625,0.00390625,101,costco_gas,General Merchandise,Gas Stations
3604,2017-01-01,2740,2740,1.0,82301.63,30.0370912408759,2890,1.05474452554745,86647.16,29.9817162629758,0.25,1,52,0.0681818181818182,0.0046487603305785,101,costco_gas,General Merchandise,Gas Stations
3605,2017-01-08,2819,2819,1.0,85435.63,30.3070698829372,2944,1.0443419652359,89035.93,30.2431827445652,0.25,0,1,0.0738636363636364,0.0054558367768595,101,costco_gas,General Merchandise,Gas Stations
3606,2017-01-15,2895,2895,1.0,86618.79,29.9201347150259,3050,1.05354058721934,91101.53,29.8693540983607,0.25,0,2,0.0795454545454545,0.0063274793388429,101,costco_gas,General Merchandise,Gas Stations
3607,2017-01-22,2742,2742,1.0,80882.01,29.4974507658643,2861,1.04339897884756,84073.62,29.3860957707095,0.25,0,3,0.0852272727272727,0.0072636880165289,101,costco_gas,General Merchandise,Gas Stations
3608,2017-01-29,2757,2757,1.0,81420.61,29.5323213638012,2891,1.04860355458832,85196.7,29.4696298858526,0.25,0,4,0.0909090909090909,0.0082644628099173,101,costco_gas,General Merchandise,Gas Stations
3609,2017-02-05,2751,2751,1.0,79595.07,28.9331406761178,2878,1.04616503089786,82908.17,28.8075642807505,0.25,0,5,0.0965909090909091,0.0093298037190082,101,costco_gas,General Merchandise,Gas Stations
3610,2017-02-12,2865,2865,1.0,84344.66,29.4396719022688,3014,1.05200698080279,88471.13,29.3533941605839,0.25,0,6,0.102272727272727,0.0104597107438017,101,costco_gas,General Merchandise,Gas Stations
3611,2017-02-19,3021,3021,1.0,88866.76,29.4163389606091,3180,1.05263157894737,93080.27,29.2705251572327,0.25,0,7,0.107954545454545,0.0116541838842975,101,costco_gas,General Merchandise,Gas Stations
3612,2017-02-26,2886,2886,1.0,85439.3,29.6047470547471,3034,1.05128205128205,89579.68,29.5252735662492,0.25,0,8,0.113636363636364,0.0129132231404959,101,costco_gas,General Merchandise,Gas Stations
3613,2017-03-05,2714,2714,1.0,81302.05,29.9565401621223,2813,1.03647752394989,84123.4,29.9052257376466,0.25,0,9,0.119318181818182,0.0142368285123967,101,costco_gas,General Merchandise,Gas Stations
3614,2017-03-12,2608,2608,1.0,77578.15,29.7462231595092,2757,1.05713190184049,81572.56,29.5874356184258,0.25,0,10,0.125,0.015625,101,costco_gas,General Merchandise,Gas Stations
3615,2017-03-19,2589,2589,1.0,76306.19,29.4732290459637,2710,1.04673619157976,79487.68,29.3312472324723,0.25,0,11,0.130681818181818,0.0170777376033058,101,costco_gas,General Merchandise,Gas Stations
3616,2017-03-26,2470,2470,1.0,72599.35,29.3924493927126,2597,1.05141700404858,76319.94,29.3877319984598,0.25,0,12,0.136363636363636,0.018595041322314,101,costco_gas,General Merchandise,Gas Stations
3617,2017-04-02,2489,2489,1.0,76397.61,30.6940980313379,2581,1.03696263559663,78987.8,30.6035645098799,0.25,0,13,0.142045454545455,0.0201769111570248,101,costco_gas,General Merchandise,Gas Stations
3618,2017-04-09,2420,2420,1.0,75881.82,31.3561239669422,2533,1.04669421487603,79344.84,31.3244532175286,0.25,0,14,0.147727272727273,0.021823347107438,101,costco_gas,General Merchandise,Gas Stations
3619,2017-04-16,2063,2063,1.0,65412.03,31.7072370334464,2143,1.03877847794474,67730.01,31.605230984601,0.25,0,15,0.153409090909091,0.0235343491735537,101,costco_gas,General Merchandise,Gas Stations
3620,2017-04-23,2287,2287,1.0,71443.18,31.2388194140796,2388,1.04416265850459,74631.62,31.2527721943049,0.25,0,16,0.159090909090909,0.0253099173553719,101,costco_gas,General Merchandise,Gas Stations
3621,2017-04-30,2364,2364,1.0,73628.24,31.1456175972927,2461,1.04103214890017,76104.48,30.9242096708655,0.25,0,17,0.164772727272727,0.0271500516528926,101,costco_gas,General Merchandise,Gas Stations
3622,2017-05-07,2381,2381,1.0,72208.54,30.3269802603948,2484,1.0432591348173,75259.4,30.2976650563607,0.25,0,18,0.170454545454545,0.0290547520661157,101,costco_gas,General Merchandise,Gas Stations
3623,2017-05-14,2299,2299,1.0,70314.53,30.5848325358852,2404,1.04567203131796,73474.07,30.5632570715474,0.25,0,19,0.176136363636364,0.0310240185950413,101,costco_gas,General Merchandise,Gas Stations
3624,2017-05-21,2253,2253,1.0,68501.8,30.4047048379938,2334,1.03595206391478,70733.35,30.3056341045416,0.25,0,20,0.181818181818182,0.0330578512396694,101,costco_gas,General Merchandise,Gas Stations
3625,2017-05-28,2161,2161,1.0,66012.87,30.5473715872281,2247,1.03979639055993,68416.17,30.4477837116155,0.25,0,21,0.1875,0.03515625,101,costco_gas,General Merchandise,Gas Stations
3626,2017-06-04,2413,2413,1.0,73275.59,30.3670078740158,2522,1.04517198508081,76329.53,30.265475812847,0.25,0,22,0.193181818181818,0.0373192148760331,101,costco_gas,General Merchandise,Gas Stations
3627,2017-06-11,2448,2448,1.0,74198.02,30.3096486928105,2571,1.05024509803922,77854.95,30.2819719953326,0.25,0,23,0.198863636363636,0.0395467458677686,101,costco_gas,General Merchandise,Gas Stations
3628,2017-06-18,2422,2422,1.0,70788.16,29.2271511147812,2539,1.04830718414533,74171.79,29.2129933044506,0.25,0,24,0.204545454545455,0.0418388429752066,101,costco_gas,General Merchandise,Gas Stations
3629,2017-06-25,2599,2599,1.0,76523.18,29.443316660254,2721,1.04694113120431,79947.38,29.3816170525542,0.25,0,25,0.210227272727273,0.0441955061983471,101,costco_gas,General Merchandise,Gas Stations
3630,2017-07-02,2357,2357,1.0,69542.58,29.5047008909631,2471,1.04836656767077,72693.17,29.4185228652368,0.25,0,26,0.215909090909091,0.0466167355371901,101,costco_gas,General Merchandise,Gas Stations
3631,2017-07-09,2495,2495,1.0,72048.27,28.8770621242485,2644,1.05971943887776,76087.12,28.7772768532526,0.25,0,27,0.221590909090909,0.0491025309917355,101,costco_gas,General Merchandise,Gas Stations
3632,2017-07-16,2474,2474,1.0,72246.53,29.202316087308,2621,1.05941794664511,76328.56,29.1219229301793,0.25,0,28,0.227272727272727,0.0516528925619835,101,costco_gas,General Merchandise,Gas Stations
3633,2017-07-23,2323,2323,1.0,69564.02,29.9457684029272,2448,1.05380972879897,73307.73,29.9459681372549,0.25,0,29,0.232954545454545,0.0542678202479339,101,costco_gas,General Merchandise,Gas Stations
3634,2017-07-30,2494,2494,1.0,75002.67,30.0732437850842,2603,1.04370489174018,78057.06,29.9873453707261,0.25,0,30,0.238636363636364,0.0569473140495868,101,costco_gas,General Merchandise,Gas Stations
3635,2017-08-06,2547,2547,1.0,76733.43,30.1269846878681,2670,1.04829210836278,79946.43,29.9424831460674,0.25,0,31,0.244318181818182,0.0596913739669422,101,costco_gas,General Merchandise,Gas Stations
3636,2017-08-13,2489,2489,1.0,74722.91,30.0212575331458,2612,1.04941743672158,78184.86,29.9329479326187,0.25,0,32,0.25,0.0625,101,costco_gas,General Merchandise,Gas Stations
3637,2017-08-20,2327,2327,1.0,68664.04,29.5075376020627,2433,1.04555221314998,71719.83,29.4779408138101,0.25,0,33,0.255681818181818,0.0653731921487603,101,costco_gas,General Merchandise,Gas Stations
3638,2017-08-27,2701,2701,1.0,81547.25,30.1915031469826,2865,1.06071825249907,86204.8,30.0889354275742,0.25,0,34,0.261363636363636,0.0683109504132231,101,costco_gas,General Merchandise,Gas Stations
3639,2017-09-03,2844,2844,1.0,90291.94,31.7482208157525,3041,1.06926863572433,95631.92,31.4475238408418,0.25,0,35,0.267045454545455,0.0713132747933884,101,costco_gas,General Merchandise,Gas Stations
3640,2017-09-10,2396,2396,1.0,79701.49,33.2643948247078,2524,1.0534223706177,83632.54,33.1349207606973,0.25,0,36,0.272727272727273,0.0743801652892562,101,costco_gas,General Merchandise,Gas Stations
3641,2017-09-17,2157,2157,1.0,71709.93,33.2452155771905,2247,1.04172461752434,74522.03,33.1651223854028,0.25,0,37,0.278409090909091,0.0775116219008265,101,costco_gas,General Merchandise,Gas Stations
3642,2017-09-24,2051,2051,1.0,68148.21,33.2268210628962,2134,1.04046806435885,70733.5,33.1459700093721,0.25,0,38,0.284090909090909,0.0807076446280992,101,costco_gas,General Merchandise,Gas Stations
3643,2017-10-01,1985,1985,1.0,64528.22,32.507919395466,2056,1.03576826196474,66523.33,32.3557052529183,0.25,0,39,0.289772727272727,0.0839682334710744,101,costco_gas,General Merchandise,Gas Stations
3644,2017-10-08,2004,2004,1.0,63933.27,31.9028293413174,2071,1.03343313373253,66112.81,31.9231337518107,0.25,0,40,0.295454545454545,0.0872933884297521,101,costco_gas,General Merchandise,Gas Stations
3645,2017-10-15,1928,1928,1.0,61130.23,31.7065508298755,2014,1.04460580912863,63875.86,31.7159185700099,0.25,0,41,0.301136363636364,0.0906831095041322,101,costco_gas,General Merchandise,Gas Stations
3646,2017-10-22,1952,1952,1.0,61505.4,31.5089139344262,2039,1.04456967213115,63967.11,31.3718048062776,0.25,0,42,0.306818181818182,0.0941373966942149,101,costco_gas,General Merchandise,Gas Stations
3647,2017-10-29,1948,1948,1.0,63607.64,32.6527926078029,2039,1.04671457905544,66582.24,32.6543599803826,0.25,0,43,0.3125,0.09765625,101,costco_gas,General Merchandise,Gas Stations
3648,2017-11-05,1951,1951,1.0,64395.23,33.0062685802153,2044,1.04766786263455,67389.21,32.9692808219178,0.25,0,44,0.318181818181818,0.101239669421488,101,costco_gas,General Merchandise,Gas Stations
3649,2017-11-12,1983,1983,1.0,65951.57,33.2584820978316,2060,1.03883005547151,68494.71,33.249859223301,0.25,0,45,0.323863636363636,0.104887654958678,101,costco_gas,General Merchandise,Gas Stations
3650,2017-11-19,1886,1886,1.0,61074.64,32.3831601272535,1966,1.0424178154825,63840.96,32.472512716175,0.25,0,46,0.329545454545455,0.10860020661157,101,costco_gas,General Merchandise,Gas Stations
3651,2017-11-26,1802,1802,1.0,56975.14,31.6177247502775,1862,1.03329633740289,58831.48,31.5958539205156,0.25,0,47,0.335227272727273,0.112377324380165,101,costco_gas,General Merchandise,Gas Stations
3652,2017-12-03,1780,1780,1.0,56697.11,31.852308988764,1861,1.04550561797753,59032.17,31.7206716818915,0.25,0,48,0.340909090909091,0.116219008264463,101,costco_gas,General Merchandise,Gas Stations
3653,2017-12-10,1818,1818,1.0,56683.04,31.1787898789879,1904,1.04730473047305,59369.4,31.1814075630252,0.25,0,49,0.346590909090909,0.120125258264463,101,costco_gas,General Merchandise,Gas Stations
